releaseID,releaseFishID,forkLength,ReleaseFish.comments
296,7051,38,
296,7041,36,
296,7053,35,
296,7064,35,
296,7055,38,
296,7056,33,
296,7057,32,
296,7058,34,
296,7059,34,
296,7061,37,
296,7063,35,
296,7065,29,
296,7016,37,
296,6969,35,
296,7052,34,
296,7024,33,
296,7066,36,
296,7017,36,
296,7018,35,
296,7020,34,
296,7021,35,
296,7040,31,
296,7023,36,
296,7019,34,
296,7025,37,
296,7026,36,
296,7027,36,
296,7037,34,
296,7039,38,
296,7022,35,
296,7038,34,
296,7028,36,
296,7036,31,
296,7035,30,
296,7034,34,
296,7033,37,
296,7032,30,
296,7031,37,
296,7030,39,
296,7029,35,
297,7233,36,
297,7231,34,
297,7230,36,
297,7229,30,
297,7228,33,
297,7227,34,
297,7226,35,
297,7225,33,
297,7232,31,
297,7224,35,
297,7223,35,
297,7222,34,
297,7221,35,
297,7220,37,
297,7219,37,
297,7218,38,
297,7217,36,
297,7216,35,
297,7214,36,
297,7245,35,
297,7213,35,
297,7215,34,
297,7246,35,
297,7186,36,
297,7212,30,
297,7255,35,
297,7254,36,
297,7253,37,
297,7252,37,
297,7251,34,
297,7250,35,
297,7249,34,
297,7243,34,
297,7247,37,
297,7234,35,
297,7244,36,
297,7242,32,
297,7241,36,
297,7240,37,
297,7239,34,
297,7238,34,
297,7237,36,
297,7236,38,
297,7235,37,
297,7248,36,
297,7175,35,
297,7185,36,
297,7184,33,
297,7183,35,
297,7182,34,
297,7181,33,
297,7180,33,
297,7179,35,
297,7178,35,
297,7188,37,
297,7176,35,
297,7190,35,
297,7174,34,
297,7173,34,
297,7172,35,
297,7171,35,
297,7170,35,
297,7169,36,
297,7168,37,
297,7167,28,
297,7258,34,
297,7177,37,
297,7199,37,
297,7210,37,
297,7209,37,
297,7208,36,
297,7207,38,
297,7206,37,
297,7205,36,
297,7204,34,
297,7203,36,
297,7202,35,
297,7187,37,
297,7200,37,
297,7189,36,
297,7198,35,
297,7197,37,
297,7196,38,
297,7195,34,
297,7194,35,
297,7193,36,
297,7192,36,
297,7191,33,
297,7211,36,
297,7201,35,
297,7324,36,
297,7337,36,
297,7336,37,
297,7335,35,
297,7334,35,
297,7333,36,
297,7332,34,
297,7331,34,
297,7330,37,
297,7329,37,
297,7328,33,
297,7327,35,
297,7312,37,
297,7325,35,
297,7340,36,
297,7323,35,
297,7322,36,
297,7321,36,
297,7320,36,
297,7319,35,
297,7318,37,
297,7317,34,
297,7316,29,
297,7315,34,
297,7314,36,
297,7313,34,
297,7326,34,
297,7352,34,
297,7257,37,
297,7366,36,
297,7365,35,
297,7364,37,
297,7362,36,
297,7360,35,
297,7359,34,
297,7358,33,
297,7357,33,
297,7356,34,
297,7355,35,
297,7338,36,
297,7353,34,
297,7339,35,
297,7351,35,
297,7350,35,
297,7349,34,
297,7348,36,
297,7347,35,
297,7346,32,
297,7345,34,
297,7344,35,
297,7343,33,
297,7342,34,
297,7341,35,
297,7361,34,
297,7354,36,
297,7269,38,
297,7282,35,
297,7281,34,
297,7280,37,
297,7279,37,
297,7278,36,
297,7277,37,
297,7276,34,
297,7275,37,
297,7274,38,
297,7273,36,
297,7272,33,
297,7283,35,
297,7270,37,
297,7261,37,
297,7268,37,
297,7267,30,
297,7266,35,
297,7265,37,
297,7264,38,
297,7263,34,
297,7262,35,
297,7260,34,
297,7259,36,
297,7256,34,
297,7311,34,
297,7363,36,
297,7271,34,
297,7307,36,
297,7310,35,
297,7309,36,
297,7284,35,
297,7308,37,
297,7306,35,
297,7305,36,
297,7304,35,
297,7303,35,
297,7302,35,
297,7301,35,
297,7300,36,
297,7299,36,
297,7298,34,
297,7286,32,
297,7297,35,
297,7287,36,
297,7288,37,
297,7289,34,
297,7290,36,
297,7285,36,
297,7292,34,
297,7293,37,
297,7294,37,
297,7295,34,
297,7291,35,
297,7296,37,
298,7496,40,
298,7503,32,
298,7502,36,
298,7501,36,
298,7500,34,
298,7499,38,
298,7495,35,
298,7497,41,
298,7509,37,
298,7494,37,
298,7498,36,
298,7504,35,
298,7505,37,
298,7506,37,
298,7514,50,
298,7508,44,
298,7510,36,
298,7511,35,
298,7512,46,
298,7513,43,
298,7493,37,
298,7480,36,
298,7515,41,
298,7516,37,
298,7507,34,
298,7481,34,
298,7469,36,
298,7546,35,
298,7517,38,
298,7471,35,
298,7472,34,
298,7473,36,
298,7474,34,
298,7475,31,
298,7476,44,
298,7477,33,
298,7482,39,
298,7479,35,
298,7492,34,
298,7470,34,
298,7483,40,
298,7484,45,
298,7485,30,
298,7486,36,
298,7487,32,
298,7488,35,
298,7489,36,
298,7490,45,
298,7491,37,
298,7478,34,
298,7558,34,
298,7544,45,
298,7547,36,
298,7548,39,
298,7549,39,
298,7550,37,
298,7551,34,
298,7552,36,
298,7553,35,
298,7554,35,
298,7555,34,
298,7543,35,
298,7557,33,
298,7542,30,
298,7559,35,
298,7560,37,
298,7561,42,
298,7562,41,
298,7563,35,
298,7564,35,
298,7565,35,
298,7566,36,
298,7468,36,
298,7461,31,
298,7556,43,
298,7531,35,
298,7519,34,
298,7520,33,
298,7521,35,
298,7522,35,
298,7523,31,
298,7524,33,
298,7525,37,
298,7526,35,
298,7527,40,
298,7528,31,
298,7545,43,
298,7530,36,
298,7518,35,
298,7532,41,
298,7533,39,
298,7534,40,
298,7535,32,
298,7536,41,
298,7537,38,
298,7538,35,
298,7539,37,
298,7540,34,
298,7541,33,
298,7529,33,
298,7404,42,
298,7392,35,
298,7393,36,
298,7394,39,
298,7395,36,
298,7396,33,
298,7397,34,
298,7398,37,
298,7399,34,
298,7400,37,
298,7401,37,
298,7415,44,
298,7403,47,
298,7389,36,
298,7405,30,
298,7406,34,
298,7407,38,
298,7408,35,
298,7409,35,
298,7410,34,
298,7411,33,
298,7412,37,
298,7413,35,
298,7414,41,
298,7402,35,
298,7378,35,
298,7463,35,
298,7367,35,
298,7467,34,
298,7369,34,
298,7370,34,
298,7371,36,
298,7372,34,
298,7373,40,
298,7374,39,
298,7375,39,
298,7391,39,
298,7377,32,
298,7390,38,
298,7379,34,
298,7380,45,
298,7381,43,
298,7382,36,
298,7383,36,
298,7384,35,
298,7385,36,
298,7386,37,
298,7387,36,
298,7388,35,
298,7368,38,
298,7376,36,
298,7453,35,
298,7442,39,
298,7443,44,
298,7444,38,
298,7445,39,
298,7446,43,
298,7447,40,
298,7448,35,
298,7449,39,
298,7450,34,
298,7441,33,
298,7452,35,
298,7464,34,
298,7454,37,
298,7455,36,
298,7456,35,
298,7457,44,
298,7458,36,
298,7459,35,
298,7460,40,
298,7462,36,
298,7465,36,
298,7416,36,
298,7451,40,
298,7423,38,
298,7466,34,
298,7417,34,
298,7419,35,
298,7420,46,
298,7440,36,
298,7422,35,
298,7418,36,
298,7424,35,
298,7425,36,
298,7426,39,
298,7427,42,
298,7436,37,
298,7438,42,
298,7421,39,
298,7439,36,
298,7428,41,
298,7437,35,
298,7435,38,
298,7434,38,
298,7433,35,
298,7432,34,
298,7431,43,
298,7430,46,
298,7429,44,
299,7694,37,
299,7700,36,
299,7702,37,
299,7701,36,
299,7703,34,
299,7699,33,
299,7698,50,
299,7697,37,
299,7695,37,
299,7693,38,
299,7696,35,
299,7704,36,
299,7705,37,
299,7706,38,
299,7707,32,
299,7708,35,
299,7709,31,
299,7710,38,
299,7711,35,
299,7712,32,
299,7714,37,
299,7680,69,
299,7715,31,
299,7716,36,
299,7713,37,
299,7679,37,
299,7669,36,
299,7670,35,
299,7743,37,
299,7717,38,
299,7671,36,
299,7672,34,
299,7673,36,
299,7674,35,
299,7675,37,
299,7676,37,
299,7682,36,
299,7678,38,
299,7692,37,
299,7681,36,
299,7683,37,
299,7684,37,
299,7685,37,
299,7686,39,
299,7687,37,
299,7688,33,
299,7689,37,
299,7690,37,
299,7691,35,
299,7677,37,
299,7757,33,
299,7741,35,
299,7746,39,
299,7747,37,
299,7748,37,
299,7749,38,
299,7750,38,
299,7751,32,
299,7752,36,
299,7753,37,
299,7754,33,
299,7744,35,
299,7756,34,
299,7742,34,
299,7758,33,
299,7759,36,
299,7760,36,
299,7761,35,
299,7762,37,
299,7763,36,
299,7764,32,
299,7765,38,
299,7668,32,
299,7585,33,
299,7755,36,
299,7731,38,
299,7719,37,
299,7720,37,
299,7721,38,
299,7722,33,
299,7723,37,
299,7724,38,
299,7725,34,
299,7726,38,
299,7727,37,
299,7728,36,
299,7745,37,
299,7730,35,
299,7718,36,
299,7732,36,
299,7733,31,
299,7734,50,
299,7735,55,
299,7736,47,
299,7737,34,
299,7738,37,
299,7739,36,
299,7740,36,
299,7766,35,
299,7729,35,
299,7606,35,
299,7617,35,
299,7595,38,
299,7596,36,
299,7597,37,
299,7598,36,
299,7599,34,
299,7600,37,
299,7601,37,
299,7602,35,
299,7603,36,
299,7592,34,
299,7605,35,
299,7590,39,
299,7607,39,
299,7608,36,
299,7609,40,
299,7610,50,
299,7611,36,
299,7612,38,
299,7613,37,
299,7614,36,
299,7615,35,
299,7616,44,
299,7604,35,
299,7578,35,
299,7587,30,
299,7667,34,
299,7568,38,
299,7569,37,
299,7570,33,
299,7571,37,
299,7572,35,
299,7573,36,
299,7574,34,
299,7575,32,
299,7594,33,
299,7577,36,
299,7593,38,
299,7579,34,
299,7580,35,
299,7581,35,
299,7582,36,
299,7583,38,
299,7584,36,
299,7586,32,
299,7567,37,
299,7588,35,
299,7589,37,
299,7576,37,
299,7656,34,
299,7644,35,
299,7645,36,
299,7646,35,
299,7647,37,
299,7648,38,
299,7649,34,
299,7650,35,
299,7664,37,
299,7652,38,
299,7665,34,
299,7643,33,
299,7655,32,
299,7651,39,
299,7657,35,
299,7658,36,
299,7659,35,
299,7660,34,
299,7661,36,
299,7662,37,
299,7663,36,
299,7618,37,
299,7591,34,
299,7666,36,
299,7654,34,
299,7622,38,
299,7619,36,
299,7620,36,
299,7653,33,
299,7621,36,
299,7642,37,
299,7623,31,
299,7624,35,
299,7625,36,
299,7626,35,
299,7627,36,
299,7628,35,
299,7629,33,
299,7630,32,
299,7640,33,
299,7631,30,
299,7641,36,
299,7639,35,
299,7638,36,
299,7637,34,
299,7635,35,
299,7634,34,
299,7633,37,
299,7636,35,
299,7632,36,
300,7841,62,
300,7834,53,
300,7835,62,
300,7836,58,
300,7837,48,
300,7838,55,
300,7820,62,
300,7840,61,
300,7833,63,
300,7826,57,
300,7842,69,
300,7839,60,
300,7832,58,
300,7831,65,
300,7830,64,
300,7829,60,
300,7822,63,
300,7827,58,
300,7825,66,
300,7824,61,
300,7823,68,
300,7819,62,
300,7821,56,
300,7828,67,
300,7855,61,
300,7790,60,
300,7818,66,
300,7866,61,
300,7865,62,
300,7863,57,
300,7862,66,
300,7861,70,
300,7860,41,
300,7859,46,
300,7858,59,
300,7864,53,
300,7856,61,
300,7843,61,
300,7854,65,
300,7853,60,
300,7852,63,
300,7851,64,
300,7850,57,
300,7849,60,
300,7848,45,
300,7847,56,
300,7846,63,
300,7845,64,
300,7844,61,
300,7857,47,
300,7776,62,
300,7789,61,
300,7788,60,
300,7787,68,
300,7786,58,
300,7785,63,
300,7784,49,
300,7783,55,
300,7782,64,
300,7781,66,
300,7780,54,
300,7791,62,
300,7778,61,
300,7779,57,
300,7775,64,
300,7774,62,
300,7773,68,
300,7772,66,
300,7771,59,
300,7770,68,
300,7769,65,
300,7768,62,
300,7817,66,
300,7792,62,
300,7767,52,
300,7815,67,
300,7777,69,
300,7816,65,
300,7793,57,
300,7814,64,
300,7813,63,
300,7812,64,
300,7811,67,
300,7810,65,
300,7809,60,
300,7808,51,
300,7807,61,
300,7806,60,
300,7795,56,
300,7794,56,
300,7796,62,
300,7797,60,
300,7798,65,
300,7799,63,
300,7801,61,
300,7802,62,
300,7803,63,
300,7804,58,
300,7805,52,
300,7800,61,
301,7939,74,
301,7931,63,
301,7932,77,
301,7933,70,
301,7934,73,
301,7935,68,
301,7936,69,
301,7940,71,
301,7938,73,
301,7930,72,
301,7923,56,
301,7937,74,
301,7929,72,
301,7928,74,
301,7927,69,
301,7926,78,
301,7918,76,
301,7924,69,
301,7941,70,
301,7922,69,
301,7921,68,
301,7920,71,
301,7919,72,
301,7925,67,
301,7953,67,
301,7961,65,
301,7966,72,
301,7965,71,
301,7964,75,
301,7962,74,
301,7960,67,
301,7959,73,
301,7958,77,
301,7957,75,
301,7956,74,
301,7917,71,
301,7954,69,
301,7942,70,
301,7952,59,
301,7951,69,
301,7950,62,
301,7949,68,
301,7948,72,
301,7947,64,
301,7946,75,
301,7945,69,
301,7944,60,
301,7943,57,
301,7955,79,
301,7877,66,
301,7889,77,
301,7888,76,
301,7887,79,
301,7886,73,
301,7885,74,
301,7884,74,
301,7883,74,
301,7882,65,
301,7881,68,
301,7880,75,
301,7890,61,
301,7878,71,
301,7869,64,
301,7876,72,
301,7875,67,
301,7874,68,
301,7873,71,
301,7872,70,
301,7867,75,
301,7871,66,
301,7916,65,
301,7870,76,
301,7868,75,
301,7879,74,
301,7908,69,
301,7963,71,
301,7914,74,
301,7913,79,
301,7912,70,
301,7911,65,
301,7891,74,
301,7909,70,
301,7915,71,
301,7907,68,
301,7906,63,
301,7905,70,
301,7904,60,
301,7895,70,
301,7892,68,
301,7910,67,
301,7903,76,
301,7894,69,
301,7896,73,
301,7897,64,
301,7898,69,
301,7899,61,
301,7900,65,
301,7901,74,
301,7902,72,
301,7893,74,
302,8041,77,
302,8034,76,
302,8031,76,
302,8032,81,
302,8033,73,
302,8035,79,
302,8036,76,
302,8037,80,
302,8038,75,
302,8040,71,
302,8039,80,
302,8030,83,
302,8029,76,
302,8028,79,
302,8027,79,
302,8026,90,
302,8025,82,
302,8024,64,
302,8023,85,
302,8022,83,
302,8021,84,
302,8042,70,
302,8019,76,
302,8056,78,
302,8020,80,
302,8055,75,
302,8015,89,
302,8018,81,
302,8066,75,
302,8065,85,
302,8064,80,
302,8063,87,
302,8062,82,
302,8061,74,
302,8060,83,
302,8059,79,
302,8054,80,
302,8057,65,
302,8043,84,
302,8053,76,
302,8052,68,
302,8051,78,
302,8050,72,
302,8049,82,
302,8048,70,
302,8047,85,
302,8046,77,
302,8045,73,
302,8044,86,
302,8058,81,
302,7978,81,
302,7990,87,
302,7989,75,
302,7988,74,
302,7987,79,
302,7986,79,
302,7985,64,
302,7984,84,
302,7983,73,
302,7982,85,
302,7981,79,
302,7991,86,
302,7979,92,
302,7968,72,
302,7977,88,
302,7976,69,
302,7975,82,
302,7974,77,
302,7973,80,
302,7972,77,
302,7971,81,
302,7970,81,
302,7969,84,
302,7967,88,
302,8017,83,
302,7980,85,
302,8008,84,
302,8014,85,
302,8013,75,
302,8012,82,
302,8011,88,
302,7992,76,
302,8009,84,
302,8016,77,
302,8007,83,
302,8006,77,
302,8005,83,
302,8004,75,
302,7996,83,
302,8010,77,
302,8003,81,
302,7995,83,
302,7993,80,
302,7997,83,
302,7998,77,
302,7999,80,
302,8000,80,
302,8001,83,
302,8002,72,
302,7994,84,
303,8135,84,
303,8131,77,
303,8132,75,
303,8133,87,
303,8134,89,
303,8136,100,
303,8137,95,
303,8138,95,
303,8139,90,
303,8141,89,
303,8140,89,
303,8130,79,
303,8129,93,
303,8128,100,
303,8127,94,
303,8126,98,
303,8125,89,
303,8124,84,
303,8123,82,
303,8122,88,
303,8121,99,
303,8142,95,
303,8119,83,
303,8155,93,
303,8120,79,
303,8154,90,
303,8118,78,
303,8090,102,
303,8165,91,
303,8164,83,
303,8163,101,
303,8162,96,
303,8161,105,
303,8160,98,
303,8159,97,
303,8158,85,
303,8153,81,
303,8156,100,
303,8143,95,
303,8166,86,
303,8152,90,
303,8151,88,
303,8150,71,
303,8149,97,
303,8148,104,
303,8147,91,
303,8146,96,
303,8145,82,
303,8144,80,
303,8157,92,
303,8077,95,
303,8089,90,
303,8088,86,
303,8087,93,
303,8086,89,
303,8085,104,
303,8084,96,
303,8083,107,
303,8082,93,
303,8081,90,
303,8080,86,
303,8091,98,
303,8078,94,
303,8069,97,
303,8076,99,
303,8075,91,
303,8074,100,
303,8073,86,
303,8072,91,
303,8071,96,
303,8070,93,
303,8068,98,
303,8067,95,
303,8117,95,
303,8092,97,
303,8079,93,
303,8107,85,
303,8115,96,
303,8116,98,
303,8112,94,
303,8111,101,
303,8110,86,
303,8108,82,
303,8113,104,
303,8106,92,
303,8105,100,
303,8104,100,
303,8103,94,
303,8096,95,
303,8114,92,
303,8109,81,
303,8102,91,
303,8095,86,
303,8093,98,
303,8097,98,
303,8098,90,
303,8099,92,
303,8100,90,
303,8101,93,
303,8094,94,
304,8301,35,
304,8298,36,
304,8300,34,
304,8299,37,
304,8297,34,
304,8296,37,
304,8295,36,
304,8293,37,
304,8302,36,
304,8294,36,
304,8303,37,
304,8304,35,
304,8305,37,
304,8306,36,
304,8307,37,
304,8308,37,
304,8309,35,
304,8310,37,
304,8311,36,
304,8313,37,
304,8281,36,
304,8314,37,
304,8315,36,
304,8312,33,
304,8280,36,
304,8269,36,
304,8342,36,
304,8316,41,
304,8271,36,
304,8272,34,
304,8273,37,
304,8274,36,
304,8275,36,
304,8276,36,
304,8277,36,
304,8283,36,
304,8279,37,
304,8291,37,
304,8268,36,
304,8282,34,
304,8270,37,
304,8284,38,
304,8285,36,
304,8286,35,
304,8287,36,
304,8288,37,
304,8289,35,
304,8366,37,
304,8278,38,
304,8357,37,
304,8340,35,
304,8346,35,
304,8347,35,
304,8348,36,
304,8349,31,
304,8350,35,
304,8351,38,
304,8352,37,
304,8353,37,
304,8354,37,
304,8344,37,
304,8356,37,
304,8343,38,
304,8358,35,
304,8359,37,
304,8360,36,
304,8361,36,
304,8362,33,
304,8363,35,
304,8364,35,
304,8365,36,
304,8290,35,
304,8267,37,
304,8355,35,
304,8330,31,
304,8318,35,
304,8319,37,
304,8320,36,
304,8321,37,
304,8322,38,
304,8323,36,
304,8324,37,
304,8325,36,
304,8326,36,
304,8327,37,
304,8345,37,
304,8329,33,
304,8317,36,
304,8331,37,
304,8332,34,
304,8333,35,
304,8334,35,
304,8335,38,
304,8336,37,
304,8337,33,
304,8338,36,
304,8339,34,
304,8341,35,
304,8328,35,
304,8204,36,
304,8215,37,
304,8193,36,
304,8194,34,
304,8195,35,
304,8196,35,
304,8197,36,
304,8198,36,
304,8199,37,
304,8200,35,
304,8201,35,
304,8191,36,
304,8203,36,
304,8189,37,
304,8205,34,
304,8206,37,
304,8207,36,
304,8208,35,
304,8209,36,
304,8210,34,
304,8211,37,
304,8212,37,
304,8213,37,
304,8214,36,
304,8202,36,
304,8178,35,
304,8292,34,
304,8266,36,
304,8168,36,
304,8169,37,
304,8170,36,
304,8171,35,
304,8172,36,
304,8173,32,
304,8174,36,
304,8175,36,
304,8167,34,
304,8177,38,
304,8192,37,
304,8179,36,
304,8180,37,
304,8181,34,
304,8182,35,
304,8183,35,
304,8184,36,
304,8185,35,
304,8186,35,
304,8187,36,
304,8188,35,
304,8176,37,
304,8255,33,
304,8243,34,
304,8244,38,
304,8245,36,
304,8246,35,
304,8247,36,
304,8248,36,
304,8249,35,
304,8250,37,
304,8251,37,
304,8252,35,
304,8242,37,
304,8254,36,
304,8264,37,
304,8256,37,
304,8257,36,
304,8258,34,
304,8259,32,
304,8260,38,
304,8261,36,
304,8262,36,
304,8263,36,
304,8216,35,
304,8265,36,
304,8190,35,
304,8253,34,
304,8219,36,
304,8218,35,
304,8220,34,
304,8221,37,
304,8222,37,
304,8223,36,
304,8224,36,
304,8225,34,
304,8226,34,
304,8227,35,
304,8228,36,
304,8229,35,
304,8238,35,
304,8217,34,
304,8230,35,
304,8239,37,
304,8241,36,
304,8237,38,
304,8236,35,
304,8235,36,
304,8234,35,
304,8233,35,
304,8232,34,
304,8231,34,
304,8240,36,
305,8503,37,
305,8502,36,
305,8501,37,
305,8500,35,
305,8499,35,
305,8498,34,
305,8497,35,
305,8496,38,
305,8504,37,
305,8494,39,
305,8512,35,
305,8495,36,
305,8505,38,
305,8506,36,
305,8507,35,
305,8508,35,
305,8509,36,
305,8511,37,
305,8513,35,
305,8514,37,
305,8515,38,
305,8493,38,
305,8479,37,
305,8510,37,
305,8468,39,
305,8469,37,
305,8470,36,
305,8471,37,
305,8472,37,
305,8473,37,
305,8474,36,
305,8475,37,
305,8476,36,
305,8477,36,
305,8478,36,
305,8481,37,
305,8480,37,
305,8492,35,
305,8482,35,
305,8483,36,
305,8484,37,
305,8485,37,
305,8486,38,
305,8487,36,
305,8488,35,
305,8489,37,
305,8490,36,
305,8491,38,
305,8516,38,
305,8556,38,
305,8544,35,
305,8545,37,
305,8546,37,
305,8547,38,
305,8548,39,
305,8549,37,
305,8550,36,
305,8551,35,
305,8552,36,
305,8553,37,
305,8565,35,
305,8555,35,
305,8541,37,
305,8557,37,
305,8558,37,
305,8559,36,
305,8560,35,
305,8561,37,
305,8562,34,
305,8563,37,
305,8564,36,
305,8566,35,
305,8465,37,
305,8554,35,
305,8530,35,
305,8518,37,
305,8519,37,
305,8520,37,
305,8521,35,
305,8522,36,
305,8523,36,
305,8524,37,
305,8525,38,
305,8526,37,
305,8527,35,
305,8543,35,
305,8529,37,
305,8542,35,
305,8531,37,
305,8532,36,
305,8533,35,
305,8534,35,
305,8535,36,
305,8536,37,
305,8537,36,
305,8538,36,
305,8539,37,
305,8540,36,
305,8517,35,
305,8528,37,
305,8404,35,
305,8415,37,
305,8393,37,
305,8394,37,
305,8395,36,
305,8396,38,
305,8397,37,
305,8398,38,
305,8399,36,
305,8400,35,
305,8401,37,
305,8390,37,
305,8403,37,
305,8388,35,
305,8405,35,
305,8406,36,
305,8407,37,
305,8408,37,
305,8409,36,
305,8410,35,
305,8411,36,
305,8412,37,
305,8413,34,
305,8414,35,
305,8402,37,
305,8377,37,
305,8467,34,
305,8466,39,
305,8367,36,
305,8368,35,
305,8369,35,
305,8370,37,
305,8371,37,
305,8372,35,
305,8373,36,
305,8374,36,
305,8392,37,
305,8376,35,
305,8391,36,
305,8378,35,
305,8379,35,
305,8380,37,
305,8381,36,
305,8382,37,
305,8383,36,
305,8384,36,
305,8385,36,
305,8386,37,
305,8387,34,
305,8375,37,
305,8454,34,
305,8442,39,
305,8443,36,
305,8444,34,
305,8445,39,
305,8446,36,
305,8447,36,
305,8448,37,
305,8449,36,
305,8450,35,
305,8451,37,
305,8441,35,
305,8453,36,
305,8463,38,
305,8455,37,
305,8456,37,
305,8457,35,
305,8458,36,
305,8459,36,
305,8460,36,
305,8461,36,
305,8462,37,
305,8416,37,
305,8464,38,
305,8389,37,
305,8452,38,
305,8419,35,
305,8418,37,
305,8420,39,
305,8421,34,
305,8422,36,
305,8423,37,
305,8424,34,
305,8425,35,
305,8426,35,
305,8427,36,
305,8428,34,
305,8429,35,
305,8437,36,
305,8417,34,
305,8430,35,
305,8438,35,
305,8440,36,
305,8436,37,
305,8435,35,
305,8434,36,
305,8433,38,
305,8432,37,
305,8431,35,
305,8439,36,
306,8703,58,
306,8702,54,
306,8701,58,
306,8700,40,
306,8699,45,
306,8698,34,
306,8697,37,
306,8704,57,
306,8695,37,
306,8712,36,
306,8694,36,
306,8696,37,
306,8705,52,
306,8706,46,
306,8707,41,
306,8708,61,
306,8709,50,
306,8711,38,
306,8713,36,
306,8714,35,
306,8715,36,
306,8693,38,
306,8680,38,
306,8716,38,
306,8710,47,
306,8681,56,
306,8668,58,
306,8670,53,
306,8671,45,
306,8672,32,
306,8673,36,
306,8674,37,
306,8675,36,
306,8676,38,
306,8677,36,
306,8678,37,
306,8682,50,
306,8717,45,
306,8692,37,
306,8669,52,
306,8683,41,
306,8684,39,
306,8685,37,
306,8686,37,
306,8687,37,
306,8688,33,
306,8689,36,
306,8690,31,
306,8691,37,
306,8679,37,
306,8756,34,
306,8766,38,
306,8745,36,
306,8746,59,
306,8747,54,
306,8748,48,
306,8749,49,
306,8750,40,
306,8751,39,
306,8752,45,
306,8753,47,
306,8743,34,
306,8755,38,
306,8742,38,
306,8757,36,
306,8758,35,
306,8759,38,
306,8760,35,
306,8761,37,
306,8762,38,
306,8763,49,
306,8764,37,
306,8765,38,
306,8615,35,
306,8754,34,
306,8731,36,
306,8719,47,
306,8720,44,
306,8721,46,
306,8722,50,
306,8723,49,
306,8724,41,
306,8725,33,
306,8726,36,
306,8727,37,
306,8728,38,
306,8744,40,
306,8730,37,
306,8718,56,
306,8732,39,
306,8733,38,
306,8734,36,
306,8735,39,
306,8736,35,
306,8737,33,
306,8738,35,
306,8739,38,
306,8740,36,
306,8741,37,
306,8729,35,
306,8606,36,
306,8567,50,
306,8595,37,
306,8596,37,
306,8597,35,
306,8598,37,
306,8599,37,
306,8600,36,
306,8601,36,
306,8602,36,
306,8603,35,
306,8592,36,
306,8605,36,
306,8590,46,
306,8607,35,
306,8608,36,
306,8609,36,
306,8610,38,
306,8611,47,
306,8612,52,
306,8613,49,
306,8614,34,
306,8667,56,
306,8616,35,
306,8604,36,
306,8579,38,
306,8617,37,
306,8568,34,
306,8569,38,
306,8570,36,
306,8571,36,
306,8572,37,
306,8573,38,
306,8574,35,
306,8575,36,
306,8576,36,
306,8594,32,
306,8578,36,
306,8593,35,
306,8580,37,
306,8581,38,
306,8582,36,
306,8583,36,
306,8584,34,
306,8585,35,
306,8586,32,
306,8587,36,
306,8588,35,
306,8589,51,
306,8577,35,
306,8656,35,
306,8644,36,
306,8645,33,
306,8646,34,
306,8647,39,
306,8648,38,
306,8649,35,
306,8650,36,
306,8651,36,
306,8652,35,
306,8653,35,
306,8643,33,
306,8655,36,
306,8665,36,
306,8657,36,
306,8658,39,
306,8659,40,
306,8660,36,
306,8661,36,
306,8662,36,
306,8663,37,
306,8664,37,
306,8618,35,
306,8666,36,
306,8591,37,
306,8654,36,
306,8621,37,
306,8620,38,
306,8622,35,
306,8623,39,
306,8624,37,
306,8625,39,
306,8626,36,
306,8627,37,
306,8628,38,
306,8629,40,
306,8630,35,
306,8631,36,
306,8639,36,
306,8619,38,
306,8632,37,
306,8640,38,
306,8642,36,
306,8638,35,
306,8637,37,
306,8636,37,
306,8635,38,
306,8634,38,
306,8633,33,
306,8641,37,
307,8831,60,
307,8832,55,
307,8833,58,
307,8834,61,
307,8835,64,
307,8836,59,
307,8837,59,
307,8830,69,
307,8839,58,
307,8822,59,
307,8840,63,
307,8838,65,
307,8829,67,
307,8828,63,
307,8827,52,
307,8826,65,
307,8825,57,
307,8823,61,
307,8821,51,
307,8820,53,
307,8819,54,
307,8841,62,
307,8854,66,
307,8818,67,
307,8824,55,
307,8853,62,
307,8865,50,
307,8864,62,
307,8863,49,
307,8862,64,
307,8861,55,
307,8860,58,
307,8859,58,
307,8858,59,
307,8857,59,
307,8856,65,
307,8852,57,
307,8817,67,
307,8842,59,
307,8866,57,
307,8851,59,
307,8850,59,
307,8849,62,
307,8848,59,
307,8847,55,
307,8846,60,
307,8845,60,
307,8844,57,
307,8843,68,
307,8855,62,
307,8777,58,
307,8790,65,
307,8789,58,
307,8788,59,
307,8787,53,
307,8786,58,
307,8785,59,
307,8784,58,
307,8783,56,
307,8782,60,
307,8781,57,
307,8791,65,
307,8779,64,
307,8780,64,
307,8776,59,
307,8775,58,
307,8774,57,
307,8773,58,
307,8772,57,
307,8771,65,
307,8770,65,
307,8769,58,
307,8767,68,
307,8816,63,
307,8768,58,
307,8808,60,
307,8778,64,
307,8815,66,
307,8792,66,
307,8813,60,
307,8812,57,
307,8811,56,
307,8809,55,
307,8814,65,
307,8807,58,
307,8806,60,
307,8805,60,
307,8795,64,
307,8810,68,
307,8794,55,
307,8804,65,
307,8796,64,
307,8797,61,
307,8798,63,
307,8799,58,
307,8800,64,
307,8801,58,
307,8802,60,
307,8803,70,
307,8793,63,
308,8939,70,
308,8931,75,
308,8932,74,
308,8933,68,
308,8934,75,
308,8935,70,
